,neutral,angry,happy,surprise,time
0,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
1,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
2,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
3,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
4,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
5,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
6,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
7,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
8,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
9,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
10,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
11,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
12,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
13,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
14,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
15,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
16,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
17,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
18,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
19,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
20,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
21,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
22,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
23,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
24,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
25,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
26,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
27,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
28,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
29,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
30,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
31,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
32,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
33,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
34,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
35,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
36,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
37,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
38,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
39,0.310181975,0.0827706009,0.555263042,0.0517843738,2024-06-07 13:34:28
