,neutral,angry,happy,surprise,time
0,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
1,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
2,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
3,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
4,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
5,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
6,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
7,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
8,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
9,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
10,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
11,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
12,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
13,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
14,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
15,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
16,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
17,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
18,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
19,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
20,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
21,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
22,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
23,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
24,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
25,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
26,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
27,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
28,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
29,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
30,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
31,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
32,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
33,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
34,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
35,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
36,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
37,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
38,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
39,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
40,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
41,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
42,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
43,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
44,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
45,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
46,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
47,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
48,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
49,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
50,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
51,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
52,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
53,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
54,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
55,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
56,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
57,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
58,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
59,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
60,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
61,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
62,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
63,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
64,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
65,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
66,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
67,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
68,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
69,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
70,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
71,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
72,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
73,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
74,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
75,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
76,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
77,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
78,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
79,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
80,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
81,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
82,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
83,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
84,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
85,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
86,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
87,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
88,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
89,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
90,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
91,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
92,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
93,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
94,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
95,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
96,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
97,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
98,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
99,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
100,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
101,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
102,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
103,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
104,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
105,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
106,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
107,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
108,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
109,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
110,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
111,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
112,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
113,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
114,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
115,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
116,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
117,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
118,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
119,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
120,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
121,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
122,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
123,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
124,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
125,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
126,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
127,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
128,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
129,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
130,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
131,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
132,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
133,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
134,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
135,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
136,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
137,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
138,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
139,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
140,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
141,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
142,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
143,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
144,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
145,0.56724906,0.246958137,0.177620098,0.00817263126,2024-05-08 11:22:47
