,neutral,angry,happy,surprise,time
0,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
1,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
2,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
3,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
4,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
5,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
6,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
7,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
8,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
9,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
10,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
11,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
12,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
13,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
14,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
15,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
16,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
17,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
18,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
19,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
20,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
21,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
22,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
23,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
24,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
25,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
26,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
27,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
28,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
29,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
30,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
31,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
32,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
33,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
34,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
35,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
36,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
37,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
38,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
39,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
40,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
41,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
42,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
43,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
44,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
45,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
46,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
47,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
48,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
49,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
50,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
51,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
52,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
53,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
54,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
55,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
56,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
57,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
58,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
59,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
60,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
61,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
62,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
63,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
64,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
65,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
66,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
67,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
68,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
69,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
70,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
71,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
72,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
73,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
74,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
75,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
76,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
77,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
78,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
79,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
80,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
81,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
82,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
83,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
84,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
85,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
86,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
87,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
88,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
89,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
90,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
91,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
92,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
93,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
94,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
95,0.260654449,0.485648513,0.0179285165,0.235768467,2024-05-22 13:15:26
